time (s),pressure,long,lat,g_x (dps),g_y (dps),g_z (dps),m_x (mT),m_y (mT),m_z (mT),temp (C),a_x (mg),a_y (mg),a_z (mg)
216.8626, 99907,  *********** ,  ********** ,  -0.014287, -0.052251, 0.015326, 1.424420, 30.725770, -5.854647, 28.946207, 0.554067, -0.776890, -9.986721
216.9857, 99910,  *********** ,  ********** ,  -0.013888, -0.053982, 0.015193, 2.492735, 32.512153, -6.887820, 28.946207, 0.544394, -0.781679, -9.972355
217.1076, 99909,  *********** ,  ********** ,  -0.014420, -0.051319, 0.015992, 1.246367, 31.618961, -6.371234, 28.934226, 0.563740, -0.810411, -10.010664
217.3678, 99907,  *********** ,  ********** ,  -0.013888, -0.053982, 0.015859, 2.848840, 31.083047, -5.510256, 28.934226, 0.534721, -0.776890, -9.943624
217.4954, 99908,  *********** ,  ********** ,  -0.016018, -0.051185, 0.015593, 1.780525, 31.797599, -6.199038, 28.940216, 0.554067, -0.786467, -9.948412
217.6187, 99910,  *********** ,  ********** ,  -0.014154, -0.052650, 0.015193, 2.670788, 31.618961, -4.993670, 28.934226, 0.520211, -0.796045, -10.005876
217.7404, 99909,  *********** ,  ********** ,  -0.014420, -0.056246, 0.015460, 2.670788, 31.618961, -4.993670, 28.925239, 0.549230, -0.786467, -9.967567
217.8624, 99908,  *********** ,  ********** ,  -0.014953, -0.053582, 0.015326, 2.670788, 31.618961, -4.993670, 28.940216, 0.558903, -0.800833, -9.972355
217.9854, 99909,  *********** ,  ********** ,  -0.014553, -0.053982, 0.015726, 2.670788, 33.405345, -5.338061, 28.928236, 0.544394, -0.786467, -9.953201
218.1073, 99910,  *********** ,  ********** ,  -0.014553, -0.053849, 0.015859, 2.314682, 30.904409, -5.338061, 28.931230, 0.563740, -0.781679, -9.938835
218.3675, 99907,  *********** ,  ********** ,  -0.014420, -0.052118, 0.015193, 3.026892, 31.618961, -7.060016, 28.931230, 0.539557, -0.781679, -9.967567
218.4951, 99910,  *********** ,  ********** ,  -0.014820, -0.053050, 0.015992, 2.314682, 31.976238, -8.093190, 28.934226, 0.539557, -0.786467, -9.934046
218.6183, 99909,  *********** ,  ********** ,  -0.014820, -0.054248, 0.015593, 3.026892, 31.261686, -5.682452, 28.931230, 0.529884, -0.786467, -9.967567
218.7401, 99909,  *********** ,  ********** ,  -0.014687, -0.053982, 0.017057, 1.958578, 33.048069, -6.026843, 28.928236, 0.544394, -0.781679, -9.943624
218.8632, 99907,  *********** ,  ********** ,  -0.015352, -0.050653, 0.016125, 1.958578, 33.048069, -7.060016, 28.925239, 0.558903, -0.781679, -9.962779
218.9851, 99909,  *********** ,  ********** ,  -0.014420, -0.053449, 0.016125, 1.780525, 31.797599, -3.788301, 28.928236, 0.578249, -0.796045, -9.934046
219.1069, 99909,  *********** ,  ********** ,  -0.013355, -0.050653, 0.016791, 1.958578, 31.976238, -6.715625, 28.937221, 0.563740, -0.791256, -9.948412
219.3682, 99905,  *********** ,  ********** ,  -0.014953, -0.053183, 0.014128, 1.958578, 31.618961, -4.993670, 28.925239, 0.549230, -0.796045, -9.972355
219.4947, 99910,  *********** ,  ********** ,  -0.014553, -0.051984, 0.015593, 1.602473, 31.976238, -6.026843, 28.919250, 0.573413, -0.772101, -9.938835
219.6191, 99906,  *********** ,  ********** ,  -0.013355, -0.053849, 0.016125, 1.780525, 31.797599, -6.543429, 28.937221, 0.534721, -0.810411, -9.977145
219.7409, 99910,  *********** ,  ********** ,  -0.014687, -0.054115, 0.014527, 1.958578, 31.976238, -5.682452, 28.928236, 0.583086, -0.776890, -9.948412
219.8628, 99907,  *********** ,  ********** ,  -0.016285, -0.052783, 0.015326, 2.670788, 30.189857, -6.026843, 28.913259, 0.534721, -0.786467, -9.953201
219.9847, 99909,  *********** ,  ********** ,  -0.014021, -0.056112, 0.015460, 2.136630, 32.154876, -6.543429, 28.928236, 0.539557, -0.800833, -9.962779
220.1078, 99909,  *********** ,  ********** ,  -0.016817, -0.051718, 0.015859, 2.136630, 31.083047, -5.854647, 28.916255, 0.583086, -0.791256, -9.934046
220.3619, 99911,  *********** ,  ********** ,  -0.014953, -0.051052, 0.015193, 2.848840, 30.011219, -5.854647, 28.913259, 0.549230, -0.762524, -9.938835
220.4866, 99910,  *********** ,  ********** ,  -0.014021, -0.055313, 0.017057, 2.670788, 32.333515, -6.371234, 28.916255, 0.568576, -0.810411, -9.972355
220.6110, 99910,  *********** ,  ********** ,  -0.012023, -0.054248, 0.016392, 2.492735, 30.011219, -6.199038, 28.910264, 0.500865, -0.776890, -9.938835
220.7328, 99907,  *********** ,  ********** ,  -0.014021, -0.054381, 0.016924, 3.204945, 32.154876, -5.165865, 28.919250, 0.549230, -0.786467, -9.957989
220.8547, 99909,  *********** ,  ********** ,  -0.014687, -0.052384, 0.016259, 2.314682, 31.976238, -7.060016, 28.913259, 0.578249, -0.800833, -9.967567
220.9766, 99910,  *********** ,  ********** ,  -0.014687, -0.052251, 0.014661, 1.958578, 31.261686, -5.682452, 28.907268, 0.587922, -0.786467, -9.934046
221.0997, 99906,  *********** ,  ********** ,  -0.015219, -0.052384, 0.015992, 1.958578, 33.048069, -6.026843, 28.910264, 0.558903, -0.786467, -9.962779
221.3363, 99907,  *********** ,  ********** ,  -0.015219, -0.052650, 0.015460, 2.136630, 31.440324, -4.821474, 28.913259, 0.568576, -0.791256, -9.967567
221.4609, 99911,  *********** ,  ********** ,  -0.014953, -0.049721, 0.014927, 2.136630, 32.154876, -6.199038, 28.910264, 0.578249, -0.800833, -9.962779
221.5841, 99909,  *********** ,  ********** ,  -0.012290, -0.055313, 0.015193, 2.848840, 32.869430, -5.854647, 28.913259, 0.534721, -0.800833, -9.981933
221.7060, 99909,  *********** ,  ********** ,  -0.013621, -0.057710, 0.015593, 2.136630, 31.797599, -6.543429, 28.904273, 0.563740, -0.791256, -9.977145
221.8291, 99910,  *********** ,  ********** ,  -0.014420, -0.051452, 0.016791, 2.670788, 31.618961, -7.404407, 28.898284, 0.583086, -0.819988, -9.967567
221.9510, 99911,  *********** ,  ********** ,  -0.014953, -0.051718, 0.015992, 3.739103, 32.333515, -6.026843, 28.904273, 0.563740, -0.800833, -9.972355
222.0728, 99910,  *********** ,  ********** ,  -0.015086, -0.051718, 0.015326, 4.629365, 32.512153, -6.543429, 28.907268, 0.573413, -0.800833, -9.934046
222.2966, 99908,  *********** ,  ********** ,  -0.014953, -0.049854, 0.015460, 4.629365, 32.512153, -6.543429, 28.895288, 0.602432, -0.776890, -9.929258
222.4242, 99907,  *********** ,  ********** ,  -0.015885, -0.051319, 0.014927, 2.136630, 32.869430, -6.887820, 28.901279, 0.544394, -0.791256, -9.948412
222.5473, 99911,  *********** ,  ********** ,  -0.014021, -0.053449, 0.015460, 3.739103, 30.547132, -6.026843, 28.913259, 0.563740, -0.810411, -9.977145
222.6692, 99909,  *********** ,  ********** ,  -0.016151, -0.047457, 0.014261, 2.314682, 31.261686, -4.993670, 28.904273, 0.621778, -0.791256, -9.905315
222.7924, 99906,  *********** ,  ********** ,  -0.014953, -0.050919, 0.015726, 3.382997, 33.405345, -6.371234, 28.895288, 0.554067, -0.781679, -9.972355
222.9142, 99909,  *********** ,  ********** ,  -0.014021, -0.053183, 0.015992, 3.382997, 30.547132, -6.026843, 28.901279, 0.554067, -0.791256, -9.962779
223.0361, 99906,  *********** ,  ********** ,  -0.015885, -0.048922, 0.014261, 1.780525, 31.440324, -6.543429, 28.883308, 0.583086, -0.781679, -9.953201
223.1580, 99909,  *********** ,  ********** ,  -0.015619, -0.047856, 0.015060, 0.890262, 31.261686, -4.993670, 28.895288, 0.563740, -0.800833, -9.962779
223.3407, 99906,  *********** ,  ********** ,  -0.014820, -0.052917, 0.014794, 2.848840, 31.440324, -6.887820, 28.901279, 0.573413, -0.791256, -9.953201
223.4642, 99908,  *********** ,  ********** ,  -0.016285, -0.052118, 0.015726, 2.314682, 30.904409, -6.715625, 28.889297, 0.587922, -0.762524, -9.948412
223.5861, 99911,  *********** ,  ********** ,  -0.016018, -0.045859, 0.015460, 3.026892, 30.904409, -7.748798, 28.892293, 0.602432, -0.824777, -9.943624
223.7079, 99908,  *********** ,  ********** ,  -0.014553, -0.053449, 0.015460, 1.602473, 32.690792, -6.371234, 28.886302, 0.534721, -0.819988, -9.957989
223.8311, 99908,  *********** ,  ********** ,  -0.013888, -0.054115, 0.015060, 2.848840, 32.512153, -5.854647, 28.886302, 0.563740, -0.786467, -9.977145
223.9529, 99908,  *********** ,  ********** ,  -0.013488, -0.051984, 0.015060, 1.602473, 33.048069, -6.371234, 28.886302, 0.544394, -0.805622, -9.972355
224.0748, 99908,  *********** ,  ********** ,  -0.015752, -0.047191, 0.014794, 2.492735, 31.083047, -5.165865, 28.874322, 0.558903, -0.796045, -9.919680
224.3136, 99910,  *********** ,  ********** ,  -0.013888, -0.056512, 0.015593, 2.314682, 31.261686, -5.682452, 28.877317, 0.520211, -0.776890, -9.967567
224.4412, 99907,  *********** ,  ********** ,  -0.013355, -0.053183, 0.015060, 1.246367, 33.405345, -6.026843, 28.889297, 0.587922, -0.796045, -9.910103
224.5656, 99908,  *********** ,  ********** ,  -0.019214, -0.040000, 0.014394, 2.670788, 32.333515, -6.715625, 28.883308, 0.592759, -0.752947, -9.900526
224.6874, 99910,  *********** ,  ********** ,  -0.015486, -0.048123, 0.014128, 2.848840, 31.440324, -7.232212, 28.886302, 0.554067, -0.815199, -9.943624
224.8093, 99909,  *********** ,  ********** ,  -0.018149, -0.043995, 0.014794, 3.917155, 31.083047, -7.232212, 28.892293, 0.597595, -0.752947, -9.948412
224.9312, 99908,  *********** ,  ********** ,  -0.016817, -0.052517, 0.014927, 1.780525, 32.869430, -6.887820, 28.868331, 0.549230, -0.752947, -9.953201
225.0543, 99909,  *********** ,  ********** ,  -0.015752, -0.045992, 0.015593, 2.136630, 30.725770, -6.543429, 28.892293, 0.621778, -0.796045, -9.957989
225.1762, 99911,  *********** ,  ********** ,  -0.014154, -0.052384, 0.017057, 1.958578, 31.261686, -6.026843, 28.871326, 0.549230, -0.767313, -9.938835
225.3690, 99910,  *********** ,  ********** ,  -0.017483, -0.046392, 0.015060, 2.314682, 31.261686, -6.715625, 28.886302, 0.621778, -0.776890, -9.948412
225.4926, 99904,  *********** ,  ********** ,  -0.016950, -0.046924, 0.015593, 2.314682, 31.976238, -6.371234, 28.859346, 0.665307, -0.800833, -9.957989
225.6143, 99910,  *********** ,  ********** ,  -0.013222, -0.053582, 0.017324, 2.670788, 30.904409, -6.371234, 28.871326, 0.568576, -0.796045, -9.957989
225.7362, 99910,  *********** ,  ********** ,  -0.015486, -0.052384, 0.015193, 1.246367, 31.976238, -6.026843, 28.865337, 0.612105, -0.800833, -9.953201
225.8581, 99912,  *********** ,  ********** ,  -0.013888, -0.055979, 0.015726, 3.739103, 32.333515, -6.371234, 28.877317, 0.612105, -0.791256, -9.967567
225.9812, 99908,  *********** ,  ********** ,  -0.016551, -0.044794, 0.015060, 2.848840, 33.583984, -6.887820, 28.886302, 0.641124, -0.781679, -9.929258
226.1031, 99911,  *********** ,  ********** ,  -0.016151, -0.049987, 0.015060, 1.780525, 31.797599, -6.199038, 28.871326, 0.568576, -0.762524, -9.967567
226.3609, 99909,  *********** ,  ********** ,  -0.023741, -0.031611, 0.014261, 1.424420, 31.797599, -7.576602, 28.862342, 0.645961, -0.781679, -9.957989
226.4870, 99908,  *********** ,  ********** ,  -0.019081, -0.047191, 0.014527, 3.917155, 32.154876, -5.510256, 28.865337, 0.752365, -0.709849, -9.847850
226.6101, 99909,  *********** ,  ********** ,  -0.021478, -0.038136, 0.012530, 3.382997, 32.333515, -7.060016, 28.868331, 0.641124, -0.752947, -9.972355
226.7320, 99909,  *********** ,  ********** ,  -0.007895, -0.069428, 0.016259, 2.848840, 30.725770, -6.199038, 28.880313, 0.587922, -0.748158, -9.991510
226.8538, 99912,  *********** ,  ********** ,  -0.014287, -0.049987, 0.014261, 2.492735, 31.440324, -7.232212, 28.859346, 0.771711, -0.681117, -9.833485
226.9769, 99912,  *********** ,  ********** ,  -0.003501, -0.080481, 0.017856, 1.602473, 31.976238, -4.649279, 28.865337, 0.558903, -0.791256, -9.991510
227.0988, 99911,  *********** ,  ********** ,  -0.018548, -0.044927, 0.014394, 1.602473, 30.904409, -5.338061, 28.868331, 0.641124, -0.705060, -9.919680
227.3592, 99909,  *********** ,  ********** ,  -0.013888, -0.053449, 0.014794, 1.602473, 31.261686, -6.715625, 28.871326, 0.626615, -0.757735, -9.938835
227.4864, 99910,  *********** ,  ********** ,  -0.008961, -0.069162, 0.017057, 0.356105, 32.869430, -6.199038, 28.847366, 0.583086, -0.748158, -9.977145
227.6096, 99909,  *********** ,  ********** ,  -0.009360, -0.061705, 0.017191, 3.382997, 30.547132, -5.338061, 28.868331, 0.621778, -0.767313, -9.929258
227.7316, 99907,  *********** ,  ********** ,  -0.014154, -0.053449, 0.015726, 2.492735, 30.725770, -5.854647, 28.856351, 0.549230, -0.805622, -10.010664
227.8546, 99910,  *********** ,  ********** ,  -0.009360, -0.068763, 0.015859, 4.095208, 30.904409, -6.715625, 28.859346, 0.621778, -0.762524, -9.948412
227.9765, 99908,  *********** ,  ********** ,  -0.009094, -0.063303, 0.015859, 0.890262, 31.618961, -7.404407, 28.853355, 0.529884, -0.810411, -9.991510
228.0983, 99909,  *********** ,  ********** ,  -0.011757, -0.055713, 0.016924, 3.382997, 31.618961, -5.682452, 28.859346, 0.568576, -0.776890, -9.934046
228.3611, 99908,  *********** ,  ********** ,  -0.015352, -0.050120, 0.012930, 3.382997, 31.618961, -6.715625, 28.859346, 0.544394, -0.824777, -9.862216
228.4858, 99909,  *********** ,  ********** ,  -0.013222, -0.059441, 0.015460, 2.848840, 32.154876, -5.854647, 28.862342, 0.544394, -0.757735, -9.977145
228.6102, 99908,  *********** ,  ********** ,  -0.015619, -0.050919, 0.013862, 2.848840, 31.797599, -6.199038, 28.853355, 0.554067, -0.815199, -9.996299
228.7321, 99909,  *********** ,  ********** ,  -0.012423, -0.055313, 0.015060, 0.534157, 33.048069, -7.404407, 28.841375, 0.583086, -0.810411, -9.953201
228.8539, 99906,  *********** ,  ********** ,  -0.014021, -0.052251, 0.015460, 3.561050, 29.653942, -4.821474, 28.853355, 0.558903, -0.796045, -9.986721
228.9758, 99910,  *********** ,  ********** ,  -0.014687, -0.054514, 0.015460, 1.958578, 31.261686, -6.715625, 28.838380, 0.592759, -0.772101, -9.943624
229.0977, 99908,  *********** ,  ********** ,  -0.015086, -0.052917, 0.015992, 2.492735, 32.512153, -5.854647, 28.835384, 0.583086, -0.819988, -9.991510
229.3590, 99906,  *********** ,  ********** ,  -0.011491, -0.058642, 0.015726, 2.848840, 31.440324, -6.543429, 28.835384, 0.534721, -0.810411, -9.977145
229.4868, 99906,  *********** ,  ********** ,  -0.015885, -0.052118, 0.014927, 3.561050, 31.797599, -6.887820, 28.850360, 0.529884, -0.776890, -10.001088
229.6098, 99905,  *********** ,  ********** ,  -0.010825, -0.060107, 0.015726, 1.958578, 32.333515, -4.993670, 28.841375, 0.568576, -0.810411, -9.981933
229.7317, 99908,  *********** ,  ********** ,  -0.015885, -0.052517, 0.015193, 3.204945, 31.440324, -4.821474, 28.838380, 0.539557, -0.791256, -9.977145
229.8536, 99909,  *********** ,  ********** ,  -0.013888, -0.059308, 0.015060, 1.958578, 30.904409, -6.371234, 28.850360, 0.583086, -0.781679, -9.972355
229.9754, 99908,  *********** ,  ********** ,  -0.014021, -0.055580, 0.016525, 3.561050, 32.512153, -6.543429, 28.826400, 0.534721, -0.772101, -9.996299
230.0986, 99909,  *********** ,  ********** ,  -0.011757, -0.055313, 0.015326, 1.424420, 32.512153, -5.165865, 28.835384, 0.554067, -0.791256, -9.953201
230.3585, 99909,  *********** ,  ********** ,  -0.015885, -0.050653, 0.014661, 1.424420, 32.512153, -5.165865, 28.829395, 0.549230, -0.786467, -9.953201
230.4849, 99908,  *********** ,  ********** ,  -0.014021, -0.056112, 0.015193, 3.917155, 30.725770, -5.510256, 28.832389, 0.505701, -0.776890, -9.948412
230.6093, 99906,  *********** ,  ********** ,  -0.013621, -0.054115, 0.015193, 1.780525, 33.583984, -6.199038, 28.823404, 0.529884, -0.800833, -9.957989
230.7312, 99911,  *********** ,  ********** ,  -0.017616, -0.045326, 0.014394, 2.314682, 31.261686, -7.404407, 28.820409, 0.558903, -0.781679, -9.934046
230.8532, 99911,  *********** ,  ********** ,  -0.012689, -0.055447, 0.016125, 1.780525, 31.797599, -6.543429, 28.832389, 0.525047, -0.791256, -10.005876
230.9749, 99910,  *********** ,  ********** ,  -0.015352, -0.053715, 0.015326, 2.314682, 31.976238, -7.060016, 28.826400, 0.554067, -0.791256, -9.943624
231.0981, 99910,  *********** ,  ********** ,  -0.015619, -0.048789, 0.015726, 1.958578, 31.261686, -6.026843, 28.835384, 0.544394, -0.786467, -9.953201
231.3595, 99911,  *********** ,  ********** ,  -0.013888, -0.053449, 0.014927, 3.204945, 31.440324, -6.543429, 28.811424, 0.549230, -0.781679, -9.986721
231.4859, 99910,  *********** ,  ********** ,  -0.015885, -0.050786, 0.014794, 3.026892, 32.333515, -6.715625, 28.826400, 0.573413, -0.781679, -9.957989
231.6103, 99912,  *********** ,  ********** ,  -0.012157, -0.056911, 0.016125, 3.561050, 32.154876, -5.854647, 28.817413, 0.505701, -0.800833, -9.981933
231.7322, 99907,  *********** ,  ********** ,  -0.014287, -0.054781, 0.015593, 1.424420, 32.512153, -8.265385, 28.820409, 0.539557, -0.815199, -9.977145
231.8541, 99909,  *********** ,  ********** ,  -0.014553, -0.052384, 0.014527, 1.424420, 32.512153, -4.821474, 28.820409, 0.568576, -0.815199, -10.001088
231.9760, 99907,  *********** ,  ********** ,  -0.013888, -0.054115, 0.015593, 2.314682, 32.690792, -7.060016, 28.826400, 0.587922, -0.786467, -10.005876
232.0991, 99911,  *********** ,  ********** ,  -0.014953, -0.057044, 0.015726, 2.670788, 30.904409, -5.338061, 28.841375, 0.568576, -0.781679, -9.943624
232.3606, 99910,  *********** ,  ********** ,  -0.011358, -0.060507, 0.016791, 3.382997, 33.048069, -5.682452, 28.817413, 0.539557, -0.796045, -9.977145
232.4867, 99910,  *********** ,  ********** ,  -0.012556, -0.063037, 0.015060, 2.492735, 31.797599, -5.854647, 28.820409, 0.467009, -0.791256, -10.005876
232.6097, 99913,  *********** ,  ********** ,  -0.019347, -0.043862, 0.015593, 2.848840, 31.797599, -5.854647, 28.802438, 0.496028, -0.800833, -9.977145
232.7316, 99913,  *********** ,  ********** ,  -0.011491, -0.060640, 0.015859, 2.848840, 32.512153, -5.854647, 28.817413, 0.529884, -0.800833, -9.962779
232.8535, 99909,  *********** ,  ********** ,  -0.015086, -0.052384, 0.016125, 2.848840, 30.725770, -5.165865, 28.817413, 0.525047, -0.848720, -9.986721
232.9766, 99913,  *********** ,  ********** ,  -0.012822, -0.058376, 0.015992, 1.958578, 32.333515, -6.026843, 28.820409, 0.496028, -0.757735, -9.948412
233.0984, 99909,  *********** ,  ********** ,  -0.019614, -0.043462, 0.014394, 2.492735, 31.797599, -6.543429, 28.820409, 0.505701, -0.781679, -9.953201
233.3596, 99908,  *********** ,  ********** ,  -0.012689, -0.055580, 0.016791, 1.958578, 31.618961, -7.404407, 28.802438, 0.529884, -0.848720, -9.924469
233.4861, 99909,  *********** ,  ********** ,  -0.014820, -0.055580, 0.015326, 3.204945, 31.797599, -5.165865, 28.817413, 0.471846, -0.738581, -9.919680
233.6092, 99910,  *********** ,  ********** ,  -0.017616, -0.045726, 0.014927, 2.492735, 32.512153, -6.199038, 28.817413, 0.525047, -0.834354, -9.977145
233.7324, 99913,  *********** ,  ********** ,  -0.012423, -0.057977, 0.018256, 4.095208, 30.904409, -6.371234, 28.814418, 0.510538, -0.863086, -10.039397
233.8542, 99912,  *********** ,  ********** ,  -0.014953, -0.050253, 0.014927, 1.958578, 32.690792, -6.371234, 28.814418, 0.510538, -0.839142, -9.986721
233.9761, 99912,  *********** ,  ********** ,  -0.012956, -0.055846, 0.015859, 3.739103, 31.618961, -5.682452, 28.826400, 0.529884, -0.748158, -9.943624
234.0981, 99913,  *********** ,  ********** ,  -0.014820, -0.050919, 0.016658, 2.848840, 32.154876, -6.887820, 28.808429, 0.525047, -0.848720, -10.082494
234.3607, 99914,  *********** ,  ********** ,  -0.011624, -0.057977, 0.016525, 1.602473, 32.333515, -6.026843, 28.805433, 0.515374, -0.776890, -9.929258
